"","long","lat","order","hole","piece","group","id","num_points"
"1",-73.90160305,40.7677703,1251,FALSE,"1","Astoria.1","Astoria",3
"2",-73.90269638,40.76688929,1252,FALSE,"1","Astoria.1","Astoria",3
"3",-73.903569,40.76578,1253,FALSE,"1","Astoria.1","Astoria",3
"4",-73.902184,40.76267,1254,FALSE,"1","Astoria.1","Astoria",3
"5",-73.90108,40.758122,1255,FALSE,"1","Astoria.1","Astoria",3
"6",-73.90086626,40.75767359,1256,FALSE,"1","Astoria.1","Astoria",3
"7",-73.90737,40.756988,1257,FALSE,"1","Astoria.1","Astoria",3
"8",-73.907828,40.756999,1258,FALSE,"1","Astoria.1","Astoria",3
"9",-73.90907,40.757565,1259,FALSE,"1","Astoria.1","Astoria",3
"10",-73.910618,40.755476,1260,FALSE,"1","Astoria.1","Astoria",3
"11",-73.911294,40.755814,1261,FALSE,"1","Astoria.1","Astoria",3
"12",-73.911568,40.75548,1262,FALSE,"1","Astoria.1","Astoria",3
"13",-73.911764,40.755573,1263,FALSE,"1","Astoria.1","Astoria",3
"14",-73.91351921,40.75349597,1264,FALSE,"1","Astoria.1","Astoria",3
"15",-73.914467,40.753661,1265,FALSE,"1","Astoria.1","Astoria",3
"16",-73.920865,40.756678,1266,FALSE,"1","Astoria.1","Astoria",3
"17",-73.923372,40.753594,1267,FALSE,"1","Astoria.1","Astoria",3
"18",-73.929751,40.756581,1268,FALSE,"1","Astoria.1","Astoria",3
"19",-73.92538,40.76197,1269,FALSE,"1","Astoria.1","Astoria",3
"20",-73.928425,40.763416,1270,FALSE,"1","Astoria.1","Astoria",3
"21",-73.93779,40.7687,1271,FALSE,"1","Astoria.1","Astoria",3
"22",-73.93806383,40.7687714,1272,FALSE,"1","Astoria.1","Astoria",3
"23",-73.93757633,40.76892399,1273,FALSE,"1","Astoria.1","Astoria",3
"24",-73.93681461,40.76890395,1274,FALSE,"1","Astoria.1","Astoria",3
"25",-73.93681455,40.76890413,1275,FALSE,"1","Astoria.1","Astoria",3
"26",-73.93668539,40.76913305,1276,FALSE,"1","Astoria.1","Astoria",3
"27",-73.93670738,40.76925261,1277,FALSE,"1","Astoria.1","Astoria",3
"28",-73.93640382,40.76947488,1278,FALSE,"1","Astoria.1","Astoria",3
"29",-73.93616914,40.76951611,1279,FALSE,"1","Astoria.1","Astoria",3
"30",-73.93574021,40.76936723,1280,FALSE,"1","Astoria.1","Astoria",3
"31",-73.93573901,40.76936819,1281,FALSE,"1","Astoria.1","Astoria",3
"32",-73.93573308,40.76936723,1282,FALSE,"1","Astoria.1","Astoria",3
"33",-73.93524017,40.76967933,1283,FALSE,"1","Astoria.1","Astoria",3
"34",-73.93489534,40.77004186,1284,FALSE,"1","Astoria.1","Astoria",3
"35",-73.93469499,40.77042534,1285,FALSE,"1","Astoria.1","Astoria",3
"36",-73.93514715,40.77054196,1286,FALSE,"1","Astoria.1","Astoria",3
"37",-73.93500814,40.77116239,1287,FALSE,"1","Astoria.1","Astoria",3
"38",-73.93494027,40.77116402,1288,FALSE,"1","Astoria.1","Astoria",3
"39",-73.93490481,40.77127064,1289,FALSE,"1","Astoria.1","Astoria",3
"40",-73.9345273,40.77117678,1290,FALSE,"1","Astoria.1","Astoria",3
"41",-73.93448548,40.77130652,1291,FALSE,"1","Astoria.1","Astoria",3
"42",-73.93485791,40.77138291,1292,FALSE,"1","Astoria.1","Astoria",3
"43",-73.93487018,40.77135361,1293,FALSE,"1","Astoria.1","Astoria",3
"44",-73.93495399,40.77137294,1294,FALSE,"1","Astoria.1","Astoria",3
"45",-73.93492943,40.77144024,1295,FALSE,"1","Astoria.1","Astoria",3
"46",-73.93483715,40.77142014,1296,FALSE,"1","Astoria.1","Astoria",3
"47",-73.93484283,40.77139579,1297,FALSE,"1","Astoria.1","Astoria",3
"48",-73.93448015,40.77132307,1298,FALSE,"1","Astoria.1","Astoria",3
"49",-73.93447992,40.77132379,1299,FALSE,"1","Astoria.1","Astoria",3
"50",-73.93443526,40.77146236,1300,FALSE,"1","Astoria.1","Astoria",3
"51",-73.93482623,40.77157696,1301,FALSE,"1","Astoria.1","Astoria",3
"52",-73.93479968,40.77173414,1302,FALSE,"1","Astoria.1","Astoria",3
"53",-73.93745925,40.7725315,1303,FALSE,"1","Astoria.1","Astoria",3
"54",-73.93780622,40.77356289,1304,FALSE,"1","Astoria.1","Astoria",3
"55",-73.93785812,40.77408757,1305,FALSE,"1","Astoria.1","Astoria",3
"56",-73.93764769,40.77508569,1306,FALSE,"1","Astoria.1","Astoria",3
"57",-73.93638023,40.77692146,1307,FALSE,"1","Astoria.1","Astoria",3
"58",-73.9360892,40.77718432,1308,FALSE,"1","Astoria.1","Astoria",3
"59",-73.93585453,40.77721168,1309,FALSE,"1","Astoria.1","Astoria",3
"60",-73.93508232,40.77794423,1310,FALSE,"1","Astoria.1","Astoria",3
"61",-73.93474353,40.77807634,1311,FALSE,"1","Astoria.1","Astoria",3
"62",-73.93390441,40.77811667,1312,FALSE,"1","Astoria.1","Astoria",3
"63",-73.93277478,40.77792239,1313,FALSE,"1","Astoria.1","Astoria",3
"64",-73.9327221,40.77803477,1314,FALSE,"1","Astoria.1","Astoria",3
"65",-73.93178834,40.77787061,1315,FALSE,"1","Astoria.1","Astoria",3
"66",-73.93104964,40.7774419,1316,FALSE,"1","Astoria.1","Astoria",3
"67",-73.93107377,40.77726059,1317,FALSE,"1","Astoria.1","Astoria",3
"68",-73.93062857,40.7765909,1318,FALSE,"1","Astoria.1","Astoria",3
"69",-73.92988059,40.77622163,1319,FALSE,"1","Astoria.1","Astoria",3
"70",-73.92987609,40.77622294,1320,FALSE,"1","Astoria.1","Astoria",3
"71",-73.92987345,40.77622163,1321,FALSE,"1","Astoria.1","Astoria",3
"72",-73.92859801,40.77659268,1322,FALSE,"1","Astoria.1","Astoria",3
"73",-73.92827731,40.77689898,1323,FALSE,"1","Astoria.1","Astoria",3
"74",-73.92397602,40.774622,1324,FALSE,"1","Astoria.1","Astoria",3
"75",-73.92303561,40.77538728,1325,FALSE,"1","Astoria.1","Astoria",3
"76",-73.92232316,40.77441463,1326,FALSE,"1","Astoria.1","Astoria",3
"77",-73.91726184,40.77078467,1327,FALSE,"1","Astoria.1","Astoria",3
"78",-73.9165634,40.77040461,1328,FALSE,"1","Astoria.1","Astoria",3
"79",-73.90560468,40.76871681,1329,FALSE,"1","Astoria.1","Astoria",3
"80",-73.90466691,40.76854457,1330,FALSE,"1","Astoria.1","Astoria",3
"81",-73.90390567,40.76813988,1331,FALSE,"1","Astoria.1","Astoria",3
"82",-73.90160305,40.7677703,1332,FALSE,"1","Astoria.1","Astoria",3
"83",-73.94114886,40.70028115,2065,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"84",-73.90547917,40.68003943,2066,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"85",-73.90547917,40.68003943,2067,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"86",-73.9078596,40.67813418,2068,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"87",-73.908088,40.67619,2069,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"88",-73.95243231,40.67861087,2070,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"89",-73.958292,40.679831,2071,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"90",-73.95823731,40.68000806,2072,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"91",-73.958396,40.680798,2073,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"92",-73.961899,40.698188,2074,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"93",-73.95702,40.698974,2075,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"94",-73.941931,40.700725,2076,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"95",-73.94114886,40.70028115,2077,FALSE,"1","Bedford-Stuyvesant.1","Bedford-Stuyvesant",26
"96",-73.83212949,40.79009006,7882,FALSE,"1","College Point.1","College Point",1
"97",-73.83143,40.78938565,7883,FALSE,"1","College Point.1","College Point",1
"98",-73.830981,40.78915365,7884,FALSE,"1","College Point.1","College Point",1
"99",-73.830779,40.78836065,7885,FALSE,"1","College Point.1","College Point",1
"100",-73.82909,40.78856365,7886,FALSE,"1","College Point.1","College Point",1
"101",-73.82892,40.78769165,7887,FALSE,"1","College Point.1","College Point",1
"102",-73.82638,40.78797965,7888,FALSE,"1","College Point.1","College Point",1
"103",-73.825453,40.78710865,7889,FALSE,"1","College Point.1","College Point",1
"104",-73.82533681,40.78670365,7890,FALSE,"1","College Point.1","College Point",1
"105",-73.82444981,40.78673965,7891,FALSE,"1","College Point.1","College Point",1
"106",-73.8251,40.78305365,7892,FALSE,"1","College Point.1","College Point",1
"107",-73.82569581,40.781691,7893,FALSE,"1","College Point.1","College Point",1
"108",-73.825706,40.78066965,7894,FALSE,"1","College Point.1","College Point",1
"109",-73.82599181,40.77982,7895,FALSE,"1","College Point.1","College Point",1
"110",-73.825667,40.77973965,7896,FALSE,"1","College Point.1","College Point",1
"111",-73.82717751,40.7770458,7897,FALSE,"1","College Point.1","College Point",1
"112",-73.82777681,40.775977,7898,FALSE,"1","College Point.1","College Point",1
"113",-73.82809881,40.776031,7899,FALSE,"1","College Point.1","College Point",1
"114",-73.82884081,40.774699,7900,FALSE,"1","College Point.1","College Point",1
"115",-73.82901381,40.774864,7901,FALSE,"1","College Point.1","College Point",1
"116",-73.83062381,40.77329,7902,FALSE,"1","College Point.1","College Point",1
"117",-73.83539781,40.77036,7903,FALSE,"1","College Point.1","College Point",1
"118",-73.83548581,40.770081,7904,FALSE,"1","College Point.1","College Point",1
"119",-73.83690881,40.768866,7905,FALSE,"1","College Point.1","College Point",1
"120",-73.83700981,40.768448,7906,FALSE,"1","College Point.1","College Point",1
"121",-73.83874239,40.76621104,7907,FALSE,"1","College Point.1","College Point",1
"122",-73.83935381,40.765057,7908,FALSE,"1","College Point.1","College Point",1
"123",-73.84002247,40.76531589,7909,FALSE,"1","College Point.1","College Point",1
"124",-73.83992813,40.76535021,7910,FALSE,"1","College Point.1","College Point",1
"125",-73.83957827,40.76525232,7911,FALSE,"1","College Point.1","College Point",1
"126",-73.83913189,40.76599111,7912,FALSE,"1","College Point.1","College Point",1
"127",-73.83952679,40.76613955,7913,FALSE,"1","College Point.1","College Point",1
"128",-73.83954372,40.76621172,7914,FALSE,"1","College Point.1","College Point",1
"129",-73.83969773,40.76639268,7915,FALSE,"1","College Point.1","College Point",1
"130",-73.83973779,40.76665087,7916,FALSE,"1","College Point.1","College Point",1
"131",-73.83973387,40.76673441,7917,FALSE,"1","College Point.1","College Point",1
"132",-73.83969376,40.76682481,7918,FALSE,"1","College Point.1","College Point",1
"133",-73.83956051,40.76691684,7919,FALSE,"1","College Point.1","College Point",1
"134",-73.83951001,40.76697416,7920,FALSE,"1","College Point.1","College Point",1
"135",-73.83949806,40.76701702,7921,FALSE,"1","College Point.1","College Point",1
"136",-73.83959073,40.76711082,7922,FALSE,"1","College Point.1","College Point",1
"137",-73.83968309,40.76710489,7923,FALSE,"1","College Point.1","College Point",1
"138",-73.83975388,40.76712045,7924,FALSE,"1","College Point.1","College Point",1
"139",-73.83978884,40.76705149,7925,FALSE,"1","College Point.1","College Point",1
"140",-73.83986958,40.76708654,7926,FALSE,"1","College Point.1","College Point",1
"141",-73.83993922,40.76706428,7927,FALSE,"1","College Point.1","College Point",1
"142",-73.83994022,40.76700188,7928,FALSE,"1","College Point.1","College Point",1
"143",-73.83988431,40.7669522,7929,FALSE,"1","College Point.1","College Point",1
"144",-73.83990191,40.76682416,7930,FALSE,"1","College Point.1","College Point",1
"145",-73.84000759,40.76662342,7931,FALSE,"1","College Point.1","College Point",1
"146",-73.84011314,40.76656666,7932,FALSE,"1","College Point.1","College Point",1
"147",-73.84022374,40.76652924,7933,FALSE,"1","College Point.1","College Point",1
"148",-73.84027021,40.76646467,7934,FALSE,"1","College Point.1","College Point",1
"149",-73.84027438,40.76637967,7935,FALSE,"1","College Point.1","College Point",1
"150",-73.8403117,40.7662948,7936,FALSE,"1","College Point.1","College Point",1
"151",-73.84057222,40.7662704,7937,FALSE,"1","College Point.1","College Point",1
"152",-73.84086515,40.76621487,7938,FALSE,"1","College Point.1","College Point",1
"153",-73.84084759,40.76616202,7939,FALSE,"1","College Point.1","College Point",1
"154",-73.84084014,40.76616295,7940,FALSE,"1","College Point.1","College Point",1
"155",-73.84083644,40.76614783,7941,FALSE,"1","College Point.1","College Point",1
"156",-73.84086007,40.76614219,7942,FALSE,"1","College Point.1","College Point",1
"157",-73.84087122,40.76615733,7943,FALSE,"1","College Point.1","College Point",1
"158",-73.840865,40.76615921,7944,FALSE,"1","College Point.1","College Point",1
"159",-73.84088884,40.76621038,7945,FALSE,"1","College Point.1","College Point",1
"160",-73.84102192,40.76618515,7946,FALSE,"1","College Point.1","College Point",1
"161",-73.84100803,40.76611688,7947,FALSE,"1","College Point.1","College Point",1
"162",-73.84107889,40.76611037,7948,FALSE,"1","College Point.1","College Point",1
"163",-73.84108497,40.76616518,7949,FALSE,"1","College Point.1","College Point",1
"164",-73.84105762,40.76616892,7950,FALSE,"1","College Point.1","College Point",1
"165",-73.84105643,40.76617861,7951,FALSE,"1","College Point.1","College Point",1
"166",-73.84120531,40.76615038,7952,FALSE,"1","College Point.1","College Point",1
"167",-73.84120337,40.76609748,7953,FALSE,"1","College Point.1","College Point",1
"168",-73.84119574,40.7660973,7954,FALSE,"1","College Point.1","College Point",1
"169",-73.84120075,40.76608124,7955,FALSE,"1","College Point.1","College Point",1
"170",-73.8412368,40.76608129,7956,FALSE,"1","College Point.1","College Point",1
"171",-73.84123677,40.76609358,7957,FALSE,"1","College Point.1","College Point",1
"172",-73.84122309,40.76609545,7958,FALSE,"1","College Point.1","College Point",1
"173",-73.84122724,40.76614622,7959,FALSE,"1","College Point.1","College Point",1
"174",-73.84172286,40.76604328,7960,FALSE,"1","College Point.1","College Point",1
"175",-73.84170126,40.76598833,7961,FALSE,"1","College Point.1","College Point",1
"176",-73.84167324,40.76599496,7962,FALSE,"1","College Point.1","College Point",1
"177",-73.84166212,40.76596848,7963,FALSE,"1","College Point.1","College Point",1
"178",-73.8417131,40.76595816,7964,FALSE,"1","College Point.1","College Point",1
"179",-73.84174481,40.76603841,7965,FALSE,"1","College Point.1","College Point",1
"180",-73.84196445,40.76598971,7966,FALSE,"1","College Point.1","College Point",1
"181",-73.84198402,40.76596515,7967,FALSE,"1","College Point.1","College Point",1
"182",-73.84196547,40.76592732,7968,FALSE,"1","College Point.1","College Point",1
"183",-73.84191574,40.76593292,7969,FALSE,"1","College Point.1","College Point",1
"184",-73.84191573,40.76593765,7970,FALSE,"1","College Point.1","College Point",1
"185",-73.84187344,40.76594893,7971,FALSE,"1","College Point.1","College Point",1
"186",-73.84186231,40.76592529,7972,FALSE,"1","College Point.1","College Point",1
"187",-73.84190336,40.76591401,7973,FALSE,"1","College Point.1","College Point",1
"188",-73.84190583,40.76591874,7974,FALSE,"1","College Point.1","College Point",1
"189",-73.84231868,40.76582103,7975,FALSE,"1","College Point.1","College Point",1
"190",-73.84231744,40.76581914,7976,FALSE,"1","College Point.1","College Point",1
"191",-73.84235723,40.76581258,7977,FALSE,"1","College Point.1","College Point",1
"192",-73.8423653,40.76583527,7978,FALSE,"1","College Point.1","College Point",1
"193",-73.84232857,40.76584467,7979,FALSE,"1","College Point.1","College Point",1
"194",-73.8423261,40.76583899,7980,FALSE,"1","College Point.1","College Point",1
"195",-73.84227262,40.76585593,7981,FALSE,"1","College Point.1","College Point",1
"196",-73.84228991,40.76589942,7982,FALSE,"1","College Point.1","College Point",1
"197",-73.84231828,40.76591125,7983,FALSE,"1","College Point.1","College Point",1
"198",-73.84251348,40.76586797,7984,FALSE,"1","College Point.1","College Point",1
"199",-73.84249272,40.76580237,7985,FALSE,"1","College Point.1","College Point",1
"200",-73.84248153,40.76580613,7986,FALSE,"1","College Point.1","College Point",1
"201",-73.84247288,40.76578533,7987,FALSE,"1","College Point.1","College Point",1
"202",-73.84252262,40.765775,7988,FALSE,"1","College Point.1","College Point",1
"203",-73.84252755,40.76579297,7989,FALSE,"1","College Point.1","College Point",1
"204",-73.84251138,40.76579767,7990,FALSE,"1","College Point.1","College Point",1
"205",-73.84253623,40.76586292,7991,FALSE,"1","College Point.1","College Point",1
"206",-73.84268196,40.76583061,7992,FALSE,"1","College Point.1","College Point",1
"207",-73.84295916,40.76585472,7993,FALSE,"1","College Point.1","College Point",1
"208",-73.8433697,40.76572529,7994,FALSE,"1","College Point.1","College Point",1
"209",-73.84346821,40.76565307,7995,FALSE,"1","College Point.1","College Point",1
"210",-73.84359974,40.76564348,7996,FALSE,"1","College Point.1","College Point",1
"211",-73.84370634,40.76567997,7997,FALSE,"1","College Point.1","College Point",1
"212",-73.84394748,40.76549488,7998,FALSE,"1","College Point.1","College Point",1
"213",-73.84452346,40.76545319,7999,FALSE,"1","College Point.1","College Point",1
"214",-73.84491333,40.76552839,8000,FALSE,"1","College Point.1","College Point",1
"215",-73.84528045,40.76566612,8001,FALSE,"1","College Point.1","College Point",1
"216",-73.84560793,40.76584041,8002,FALSE,"1","College Point.1","College Point",1
"217",-73.845788,40.7659366,8003,FALSE,"1","College Point.1","College Point",1
"218",-73.84602716,40.76604487,8004,FALSE,"1","College Point.1","College Point",1
"219",-73.84614072,40.7661157,8005,FALSE,"1","College Point.1","College Point",1
"220",-73.84620024,40.76619634,8006,FALSE,"1","College Point.1","College Point",1
"221",-73.8465217,40.7662958,8007,FALSE,"1","College Point.1","College Point",1
"222",-73.84684965,40.76626203,8008,FALSE,"1","College Point.1","College Point",1
"223",-73.84701309,40.76626796,8009,FALSE,"1","College Point.1","College Point",1
"224",-73.84722949,40.76631316,8010,FALSE,"1","College Point.1","College Point",1
"225",-73.84780456,40.76677295,8011,FALSE,"1","College Point.1","College Point",1
"226",-73.84856697,40.76809091,8012,FALSE,"1","College Point.1","College Point",1
"227",-73.84848119,40.76817325,8013,FALSE,"1","College Point.1","College Point",1
"228",-73.84837586,40.76827643,8014,FALSE,"1","College Point.1","College Point",1
"229",-73.84829138,40.76839015,8015,FALSE,"1","College Point.1","College Point",1
"230",-73.84830019,40.76843044,8016,FALSE,"1","College Point.1","College Point",1
"231",-73.84834532,40.76848171,8017,FALSE,"1","College Point.1","College Point",1
"232",-73.84841574,40.76850099,8018,FALSE,"1","College Point.1","College Point",1
"233",-73.84848358,40.768525,8019,FALSE,"1","College Point.1","College Point",1
"234",-73.84854831,40.76855356,8020,FALSE,"1","College Point.1","College Point",1
"235",-73.8486094,40.76858644,8021,FALSE,"1","College Point.1","College Point",1
"236",-73.84866634,40.76862335,8022,FALSE,"1","College Point.1","College Point",1
"237",-73.84883403,40.7687523,8023,FALSE,"1","College Point.1","College Point",1
"238",-73.84901168,40.7692153,8024,FALSE,"1","College Point.1","College Point",1
"239",-73.84892256,40.76932453,8025,FALSE,"1","College Point.1","College Point",1
"240",-73.84892276,40.76940717,8026,FALSE,"1","College Point.1","College Point",1
"241",-73.84871789,40.76954777,8027,FALSE,"1","College Point.1","College Point",1
"242",-73.84865864,40.76961433,8028,FALSE,"1","College Point.1","College Point",1
"243",-73.84860729,40.76970347,8029,FALSE,"1","College Point.1","College Point",1
"244",-73.84859982,40.76981783,8030,FALSE,"1","College Point.1","College Point",1
"245",-73.8487288,40.76998954,8031,FALSE,"1","College Point.1","College Point",1
"246",-73.84872973,40.76998919,8032,FALSE,"1","College Point.1","College Point",1
"247",-73.84872999,40.76998954,8033,FALSE,"1","College Point.1","College Point",1
"248",-73.84892724,40.76991479,8034,FALSE,"1","College Point.1","College Point",1
"249",-73.84881781,40.76973805,8035,FALSE,"1","College Point.1","College Point",1
"250",-73.84950329,40.76951055,8036,FALSE,"1","College Point.1","College Point",1
"251",-73.84953434,40.76951713,8037,FALSE,"1","College Point.1","College Point",1
"252",-73.84955533,40.76954917,8038,FALSE,"1","College Point.1","College Point",1
"253",-73.8495553,40.7695629,8039,FALSE,"1","College Point.1","College Point",1
"254",-73.84949207,40.7695834,8040,FALSE,"1","College Point.1","College Point",1
"255",-73.84955506,40.76966811,8041,FALSE,"1","College Point.1","College Point",1
"256",-73.84960322,40.76965903,8042,FALSE,"1","College Point.1","College Point",1
"257",-73.84963029,40.76966135,8043,FALSE,"1","College Point.1","College Point",1
"258",-73.84970521,40.76978954,8044,FALSE,"1","College Point.1","College Point",1
"259",-73.84969012,40.7698101,8045,FALSE,"1","College Point.1","College Point",1
"260",-73.84964194,40.76983062,8046,FALSE,"1","College Point.1","College Point",1
"261",-73.84969587,40.76993134,8047,FALSE,"1","College Point.1","College Point",1
"262",-73.84975004,40.76992226,8048,FALSE,"1","College Point.1","College Point",1
"263",-73.84977408,40.76993601,8049,FALSE,"1","College Point.1","College Point",1
"264",-73.84976199,40.76996116,8050,FALSE,"1","College Point.1","College Point",1
"265",-73.84907533,40.77019319,8051,FALSE,"1","College Point.1","College Point",1
"266",-73.84899274,40.77002868,8052,FALSE,"1","College Point.1","College Point",1
"267",-73.84899171,40.77002898,8053,FALSE,"1","College Point.1","College Point",1
"268",-73.84899155,40.77002868,8054,FALSE,"1","College Point.1","College Point",1
"269",-73.84872553,40.77010619,8055,FALSE,"1","College Point.1","College Point",1
"270",-73.84858545,40.77050425,8056,FALSE,"1","College Point.1","College Point",1
"271",-73.8485979,40.77063541,8057,FALSE,"1","College Point.1","College Point",1
"272",-73.84867034,40.77076157,8058,FALSE,"1","College Point.1","College Point",1
"273",-73.84890527,40.77098225,8059,FALSE,"1","College Point.1","College Point",1
"274",-73.84912991,40.77106379,8060,FALSE,"1","College Point.1","College Point",1
"275",-73.84933815,40.77118762,8061,FALSE,"1","College Point.1","College Point",1
"276",-73.84949284,40.77132862,8062,FALSE,"1","College Point.1","College Point",1
"277",-73.84961381,40.77149011,8063,FALSE,"1","College Point.1","College Point",1
"278",-73.84977304,40.7718048,8064,FALSE,"1","College Point.1","College Point",1
"279",-73.84982269,40.77185829,8065,FALSE,"1","College Point.1","College Point",1
"280",-73.84993253,40.77189378,8066,FALSE,"1","College Point.1","College Point",1
"281",-73.84994156,40.77192719,8067,FALSE,"1","College Point.1","College Point",1
"282",-73.85020188,40.77193739,8068,FALSE,"1","College Point.1","College Point",1
"283",-73.85020273,40.77194553,8069,FALSE,"1","College Point.1","College Point",1
"284",-73.85030397,40.7719382,8070,FALSE,"1","College Point.1","College Point",1
"285",-73.85031075,40.77192029,8071,FALSE,"1","College Point.1","College Point",1
"286",-73.8502838,40.77192537,8072,FALSE,"1","College Point.1","College Point",1
"287",-73.85029061,40.7718921,8073,FALSE,"1","College Point.1","College Point",1
"288",-73.85031416,40.77190237,8074,FALSE,"1","College Point.1","College Point",1
"289",-73.85033807,40.77174375,8075,FALSE,"1","College Point.1","College Point",1
"290",-73.85037848,40.7717514,8076,FALSE,"1","College Point.1","College Point",1
"291",-73.85036824,40.77181539,8077,FALSE,"1","College Point.1","College Point",1
"292",-73.85126052,40.77187287,8078,FALSE,"1","College Point.1","College Point",1
"293",-73.85126743,40.77179864,8079,FALSE,"1","College Point.1","College Point",1
"294",-73.85130108,40.77180636,8080,FALSE,"1","College Point.1","College Point",1
"295",-73.85126922,40.77198534,8081,FALSE,"1","College Point.1","College Point",1
"296",-73.85124008,40.77198038,8082,FALSE,"1","College Point.1","College Point",1
"297",-73.85125375,40.77189079,8083,FALSE,"1","College Point.1","College Point",1
"298",-73.85036147,40.77183075,8084,FALSE,"1","College Point.1","College Point",1
"299",-73.85036144,40.77183094,8085,FALSE,"1","College Point.1","College Point",1
"300",-73.85036028,40.77183075,8086,FALSE,"1","College Point.1","College Point",1
"301",-73.85033411,40.77201761,8087,FALSE,"1","College Point.1","College Point",1
"302",-73.85029708,40.77200988,8088,FALSE,"1","College Point.1","College Point",1
"303",-73.85029718,40.77196635,8089,FALSE,"1","College Point.1","College Point",1
"304",-73.85019735,40.77196133,8090,FALSE,"1","College Point.1","College Point",1
"305",-73.85019487,40.77197227,8091,FALSE,"1","College Point.1","College Point",1
"306",-73.84995163,40.7719583,8092,FALSE,"1","College Point.1","College Point",1
"307",-73.84996293,40.77199648,8093,FALSE,"1","College Point.1","College Point",1
"308",-73.84994621,40.77205737,8094,FALSE,"1","College Point.1","College Point",1
"309",-73.84986902,40.77218306,8095,FALSE,"1","College Point.1","College Point",1
"310",-73.85003739,40.77218107,8096,FALSE,"1","College Point.1","College Point",1
"311",-73.85004066,40.7722246,8097,FALSE,"1","College Point.1","College Point",1
"312",-73.84983958,40.772231,8098,FALSE,"1","College Point.1","College Point",1
"313",-73.8497277,40.7724132,8099,FALSE,"1","College Point.1","College Point",1
"314",-73.84957161,40.7725611,8100,FALSE,"1","College Point.1","College Point",1
"315",-73.8491858,40.77310472,8101,FALSE,"1","College Point.1","College Point",1
"316",-73.84897501,40.77356167,8102,FALSE,"1","College Point.1","College Point",1
"317",-73.84896112,40.77374268,8103,FALSE,"1","College Point.1","College Point",1
"318",-73.84921559,40.77463958,8104,FALSE,"1","College Point.1","College Point",1
"319",-73.84913167,40.77509341,8105,FALSE,"1","College Point.1","College Point",1
"320",-73.84893755,40.77556036,8106,FALSE,"1","College Point.1","College Point",1
"321",-73.84911518,40.77578752,8107,FALSE,"1","College Point.1","College Point",1
"322",-73.84901842,40.77740463,8108,FALSE,"1","College Point.1","College Point",1
"323",-73.84895681,40.77789056,8109,FALSE,"1","College Point.1","College Point",1
"324",-73.84896684,40.77802221,8110,FALSE,"1","College Point.1","College Point",1
"325",-73.84901883,40.77808259,8111,FALSE,"1","College Point.1","College Point",1
"326",-73.84911407,40.7781147,8112,FALSE,"1","College Point.1","College Point",1
"327",-73.84928765,40.77814097,8113,FALSE,"1","College Point.1","College Point",1
"328",-73.84934534,40.77815547,8114,FALSE,"1","College Point.1","College Point",1
"329",-73.84936643,40.77816868,8115,FALSE,"1","College Point.1","College Point",1
"330",-73.84937826,40.77817764,8116,FALSE,"1","College Point.1","College Point",1
"331",-73.84943536,40.77824556,8117,FALSE,"1","College Point.1","College Point",1
"332",-73.84949436,40.7783178,8118,FALSE,"1","College Point.1","College Point",1
"333",-73.84952521,40.77837658,8119,FALSE,"1","College Point.1","College Point",1
"334",-73.84953468,40.77842589,8120,FALSE,"1","College Point.1","College Point",1
"335",-73.84953582,40.77842582,8121,FALSE,"1","College Point.1","College Point",1
"336",-73.84953587,40.77842589,8122,FALSE,"1","College Point.1","College Point",1
"337",-73.84969197,40.77842802,8123,FALSE,"1","College Point.1","College Point",1
"338",-73.84969626,40.77841507,8124,FALSE,"1","College Point.1","College Point",1
"339",-73.84974578,40.77841415,8125,FALSE,"1","College Point.1","College Point",1
"340",-73.84974446,40.77846481,8126,FALSE,"1","College Point.1","College Point",1
"341",-73.84953546,40.77845762,8127,FALSE,"1","College Point.1","College Point",1
"342",-73.84953445,40.77846069,8128,FALSE,"1","College Point.1","College Point",1
"343",-73.84952657,40.77850305,8129,FALSE,"1","College Point.1","College Point",1
"344",-73.84947124,40.77853759,8130,FALSE,"1","College Point.1","College Point",1
"345",-73.84945106,40.7785809,8131,FALSE,"1","College Point.1","College Point",1
"346",-73.84944671,40.7786371,8132,FALSE,"1","College Point.1","College Point",1
"347",-73.84946786,40.77866378,8133,FALSE,"1","College Point.1","College Point",1
"348",-73.84950514,40.77868183,8134,FALSE,"1","College Point.1","College Point",1
"349",-73.84957721,40.77869874,8135,FALSE,"1","College Point.1","College Point",1
"350",-73.84965681,40.77870664,8136,FALSE,"1","College Point.1","College Point",1
